jd_tt,year,month,day,date_julian_cal,weekday,kind,umbral_mag,penumbral_mag,beta_deg,delta_t_s,umbral_duration_h,irish_site,moon_alt_deg,frac_umbral_visible,visible_from_ireland
2124543.1065,1104,9,6,1104-09-06,2,partial umbral,0.551,1.5288,0.7421,1209.0,2.51,,-90.0,0.0,False
2124690.53654,1105,2,1,1105-02-01,3,penumbral,-0.6101,0.4632,1.2553,1205.0,0.0,,,0.0,False
2124720.18249,1105,3,2,1105-03-02,4,penumbral,-1.0288,0.0633,1.4286,1205.0,0.0,,,0.0,False
2124868.26187,1105,7,28,1105-07-28,5,penumbral,-0.3188,0.7184,1.1278,1205.0,0.0,,,0.0,False
2124897.70973,1105,8,27,1105-08-27,0,penumbral,-0.8623,0.153,1.4559,1205.0,0.0,,,0.0,False
2125044.93815,1106,1,21,1106-01-21,0,partial umbral,0.805,1.8231,0.5753,1202.0,2.97,,-90.0,0.0,False
2125222.47174,1106,7,17,1106-07-17,2,partial umbral,0.9961,2.0796,0.4154,1202.0,3.49,Clonmacnoise,16.4,0.92,True
2125399.55389,1107,1,11,1107-01-11,5,total,1.6804,2.6699,0.1125,1198.0,3.51,Clonmacnoise,57.3,1.0,True
2125576.49574,1107,7,6,1107-07-06,6,total,1.2797,2.3684,0.2721,1198.0,3.76,Clonmacnoise,13.6,0.96,True
2125754.19839,1107,12,31,1107-12-31,2,partial umbral,0.4314,1.4385,0.7916,1198.0,2.28,Iona,10.0,0.28,True
2125930.63899,1108,6,25,1108-06-25,4,penumbral,-0.0681,0.9794,0.9811,1194.0,0.0,,,0.0,False
2126079.02846,1108,11,20,1108-11-20,5,penumbral,-0.6849,0.4059,1.2749,1194.0,0.0,,,0.0,False
2126108.67762,1108,12,20,1108-12-20,0,penumbral,-0.9513,0.1095,1.4591,1194.0,0.0,,,0.0,False
2126255.76008,1109,5,16,1109-05-16,0,partial umbral,0.3996,1.3725,0.8208,1191.0,2.2,,-90.0,0.0,False
2126433.07271,1109,11,9,1109-11-09,2,partial umbral,0.4914,1.6162,0.6492,1191.0,2.69,,-90.0,0.0,False
2126610.46906,1110,5,5,1110-05-05,4,total,1.7589,2.7229,0.0756,1187.0,3.54,Clonmacnoise,17.6,1.0,True
2126787.05394,1110,10,29,1110-10-29,6,total,1.7738,2.8798,0.0252,1187.0,3.88,,-90.0,0.0,False
2126965.12367,1111,4,25,1111-04-25,2,partial umbral,0.6296,1.6283,0.6718,1184.0,2.72,,-90.0,0.0,False
2127141.27212,1111,10,18,1111-10-18,3,partial umbral,0.6157,1.6645,0.6477,1184.0,2.77,Armagh,21.5,0.64,True
2127289.94681,1112,3,15,1112-03-15,5,penumbral,-0.6203,0.4708,1.2211,1180.0,0.0,,,0.0,False
2127319.54163,1112,4,14,1112-04-14,0,penumbral,-0.8866,0.1707,1.3942,1180.0,0.0,,,0.0,False
2127466.40738,1112,9,7,1112-09-07,6,penumbral,-0.4588,0.516,1.308,1180.0,0.0,,,0.0,False
2127495.78938,1112,10,7,1112-10-07,1,penumbral,-0.5547,0.4406,1.3391,1180.0,0.0,,,0.0,False
2127643.95555,1113,3,4,1113-03-04,2,partial umbral,0.6489,1.7606,0.5751,1177.0,3.02,,-90.0,0.0,False
2127821.09488,1113,8,28,1113-08-28,4,partial umbral,0.8001,1.7834,0.5974,1177.0,2.92,,-90.0,0.0,False
2127998.01596,1114,2,21,1114-02-21,6,total,1.6724,2.7532,0.0832,1174.0,3.82,,-90.0,0.0,False
2128175.64499,1114,8,18,1114-08-18,2,total,1.5958,2.6247,0.1399,1174.0,3.69,Clonmacnoise,23.5,0.92,True
2128352.35824,1115,2,10,1115-02-10,3,partial umbral,0.4065,1.4324,0.7793,1170.0,2.28,Armagh,31.1,1.0,True
2128529.91137,1115,8,7,1115-08-07,6,partial umbral,0.1233,1.2028,0.8547,1170.0,1.4,,-90.0,0.0,False
2128677.52127,1116,1,2,1116-01-02,0,penumbral,-0.36,0.6303,1.2512,1167.0,0.0,,,0.0,False
2128706.94819,1116,1,31,1116-01-31,1,penumbral,-0.7474,0.2416,1.4623,1167.0,0.0,,,0.0,False
2128854.32828,1116,6,26,1116-06-26,1,penumbral,-0.2847,0.7956,1.0506,1167.0,0.0,,,0.0,False
2129032.13717,1116,12,21,1116-12-21,4,partial umbral,0.7945,1.815,0.5812,1167.0,2.96,,-90.0,0.0,False
2129208.54907,1117,6,16,1117-06-16,6,total,1.2222,2.2534,0.3315,1163.0,3.54,Clonmacnoise,12.0,1.0,True
2129386.53885,1117,12,11,1117-12-11,2,total,1.6445,2.7229,0.0993,1163.0,3.76,Clonmacnoise,59.8,1.0,True
2129563.06858,1118,6,5,1118-06-05,3,total,1.1037,2.0831,0.4278,1160.0,3.28,,-90.0,0.0,False
2129740.6362,1118,11,30,1118-11-30,6,partial umbral,0.3192,1.4426,0.7368,1160.0,2.22,Clonmacnoise,54.0,1.0,True
2129888.47755,1119,4,26,1119-04-26,6,penumbral,-0.6074,0.3634,1.3834,1156.0,0.0,,,0.0,False
2129917.76773,1119,5,26,1119-05-26,1,penumbral,-0.204,0.7558,1.1713,1156.0,0.0,,,0.0,False
2130064.86806,1119,10,20,1119-10-20,1,penumbral,-0.9206,0.1696,1.3871,1156.0,0.0,,,0.0,False
2130094.59632,1119,11,19,1119-11-19,3,penumbral,-0.8922,0.2264,1.3385,1156.0,0.0,,,0.0,False
2130243.08037,1120,4,15,1120-04-15,4,partial umbral,0.635,1.651,0.6544,1153.0,2.77,,-90.0,0.0,False
2130419.18014,1120,10,8,1120-10-08,5,partial umbral,0.5205,1.5498,0.7141,1153.0,2.55,,-90.0,0.0,False
2130597.40854,1121,4,4,1121-04-04,1,total,1.7004,2.7752,0.0701,1150.0,3.85,Clonmacnoise,25.7,0.88,True
2130773.76199,1121,9,28,1121-09-28,3,total,1.873,2.8573,0.0065,1150.0,3.55,Clonmacnoise,20.7,0.52,True
2130951.46058,1122,3,24,1122-03-24,5,partial umbral,0.3113,1.4174,0.7415,1146.0,2.21,Clonmacnoise,31.6,1.0,True
2131128.44382,1122,9,17,1122-09-17,0,partial umbral,0.62,1.602,0.7018,1146.0,2.63,Clonmacnoise,35.0,1.0,True
2131275.87007,1123,2,12,1123-02-12,1,penumbral,-0.6393,0.4281,1.2755,1143.0,0.0,,,0.0,False
2131305.49144,1123,3,13,1123-03-13,2,penumbral,-0.9447,0.1414,1.3913,1143.0,0.0,,,0.0,False
2131453.55979,1123,8,9,1123-08-09,4,penumbral,-0.4483,0.5948,1.1894,1143.0,0.0,,,0.0,False
2131483.03029,1123,9,7,1123-09-07,5,penumbral,-0.7888,0.2327,1.4107,1143.0,0.0,,,0.0,False
2131630.2921,1124,2,1,1124-02-01,5,partial umbral,0.7851,1.7983,0.5889,1140.0,2.94,Armagh,23.1,0.72,True
2131807.74724,1124,7,28,1124-07-28,1,partial umbral,0.8478,1.9353,0.4869,1140.0,3.31,Clonmacnoise,6.1,0.08,True
2131984.91839,1125,1,21,1125-01-21,3,total,1.6984,2.6857,0.1031,1136.0,3.51,,-90.0,0.0,False
2132161.76631,1125,7,17,1125-07-17,5,total,1.4335,2.5226,0.1966,1136.0,3.84,,-90.0,0.0,False
2132339.56233,1126,1,11,1126-01-11,1,partial umbral,0.4381,1.4458,0.7861,1133.0,2.3,Clonmacnoise,57.9,1.0,True
2132515.92358,1126,7,6,1126-07-06,2,partial umbral,0.0838,1.1288,0.9072,1133.0,1.13,,-90.0,0.0,False
2132664.37282,1126,12,1,1126-12-01,3,penumbral,-0.7025,0.392,1.2796,1133.0,0.0,,,0.0,False
2132694.03128,1126,12,31,1126-12-31,5,penumbral,-0.955,0.1081,1.4562,1133.0,0.0,,,0.0,False
2132841.0692,1127,5,27,1127-05-27,5,partial umbral,0.2721,1.242,0.8935,1130.0,1.85,,-90.0,0.0,False
2133018.40321,1127,11,20,1127-11-20,0,partial umbral,0.4679,1.595,0.6598,1130.0,2.64,Clonmacnoise,51.5,1.0,True
2133195.78331,1128,5,16,1128-05-16,3,total,1.6309,2.5941,0.147,1126.0,3.51,,-90.0,0.0,False
2133372.38687,1128,11,8,1128-11-08,4,total,1.7465,2.8525,0.0388,1126.0,3.87,Clonmacnoise,51.4,1.0,True
2133550.43164,1129,5,5,1129-05-05,0,partial umbral,0.7495,1.7494,0.605,1123.0,2.92,Clonmacnoise,15.8,0.84,True
2133726.61675,1129,10,29,1129-10-29,2,partial umbral,0.6515,1.6996,0.6311,1123.0,2.82,Clonmacnoise,50.7,1.0,True
2133875.24782,1130,3,26,1130-03-26,3,penumbral,-0.7182,0.3719,1.2674,1120.0,0.0,,,0.0,False
2133904.83623,1130,4,25,1130-04-25,5,penumbral,-0.776,0.2821,1.3335,1120.0,0.0,,,0.0,False
2134051.74639,1130,9,19,1130-09-19,5,penumbral,-0.5296,0.4474,1.3478,1120.0,0.0,,,0.0,False
2134081.14073,1130,10,18,1130-10-18,6,penumbral,-0.5092,0.4869,1.3165,1120.0,0.0,,,0.0,False
2134229.2571,1131,3,15,1131-03-15,0,partial umbral,0.5671,1.6747,0.6166,1117.0,2.86,,-90.0,0.0,False
2134406.42494,1131,9,8,1131-09-08,2,partial umbral,0.7097,1.6978,0.6446,1117.0,2.8,Clonmacnoise,30.5,1.0,True
2134583.33568,1132,3,3,1132-03-03,4,total,1.7402,2.8148,0.0506,1113.0,3.82,Armagh,26.5,0.72,True
2134760.95536,1132,8,28,1132-08-28,0,total,1.6956,2.7308,0.0857,1113.0,3.72,,-90.0,0.0,False
2134937.70005,1133,2,21,1133-02-21,2,partial umbral,0.4592,1.4793,0.7548,1110.0,2.4,Clonmacnoise,34.0,1.0,True
2135115.19903,1133,8,17,1133-08-17,4,partial umbral,0.2397,1.3246,0.7935,1110.0,1.93,,-90.0,0.0,False
2135262.88795,1134,1,12,1134-01-12,5,penumbral,-0.3732,0.6162,1.2582,1107.0,0.0,,,0.0,False
2135292.30389,1134,2,10,1134-02-10,6,penumbral,-0.7093,0.2763,1.4433,1107.0,0.0,,,0.0,False
2135439.60074,1134,7,8,1134-07-08,0,penumbral,-0.4311,0.6482,1.1255,1107.0,0.0,,,0.0,False
2135617.49997,1135,1,1,1135-01-01,2,partial umbral,0.7837,1.8059,0.5852,1104.0,2.95,Clonmacnoise,59.1,1.0,True
2135793.83847,1135,6,27,1135-06-27,4,total,1.0807,2.1088,0.4071,1104.0,3.41,,-90.0,0.0,False
2135971.88802,1135,12,22,1135-12-22,0,total,1.6496,2.7308,0.0957,1104.0,3.77,Iona,12.8,0.32,True
2136148.37367,1136,6,15,1136-06-15,1,total,1.2454,2.2223,0.352,1100.0,3.38,Clonmacnoise,7.4,0.16,True
2136325.97207,1136,12,10,1136-12-10,4,partial umbral,0.3286,1.4535,0.731,1100.0,2.25,,-90.0,0.0,False
2136473.79257,1137,5,7,1137-05-07,5,penumbral,-0.7302,0.2404,1.4489,1097.0,0.0,,,0.0,False
2136503.07834,1137,6,5,1137-06-05,6,penumbral,-0.0717,0.8878,1.0973,1097.0,0.0,,,0.0,False
2136650.20167,1137,10,30,1137-10-30,6,penumbral,-0.9441,0.1459,1.4025,1097.0,0.0,,,0.0,False
2136679.93264,1137,11,29,1137-11-29,1,penumbral,-0.875,0.2431,1.3321,1097.0,0.0,,,0.0,False
2136828.38765,1138,4,26,1138-04-26,2,partial umbral,0.5135,1.5306,0.7161,1094.0,2.55,Clonmacnoise,13.8,0.6,True
2137004.52476,1138,10,20,1138-10-20,4,partial umbral,0.4865,1.5156,0.7344,1094.0,2.47,Clonmacnoise,49.5,1.0,True
2137182.70209,1139,4,16,1139-04-16,0,total,1.8165,2.8912,0.0117,1091.0,3.87,Clonmacnoise,18.4,0.52,True
2137359.11094,1139,10,9,1139-10-09,1,total,1.8227,2.8087,0.034,1091.0,3.54,,-90.0,0.0,False
2137536.74967,1140,4,4,1140-04-04,4,partial umbral,0.4215,1.5242,0.6883,1088.0,2.52,Clonmacnoise,11.1,0.28,True
2137713.786,1140,9,28,1140-09-28,6,partial umbral,0.6778,1.6643,0.6676,1088.0,2.73,Clonmacnoise,11.9,0.32,True
2137861.20001,1141,2,22,1141-02-22,6,penumbral,-0.6771,0.384,1.3004,1085.0,0.0,,,0.0,False
2137890.79572,1141,3,24,1141-03-24,1,penumbral,-0.8486,0.2314,1.3481,1085.0,0.0,,,0.0,False
2138038.86078,1141,8,19,1141-08-19,2,penumbral,-0.5692,0.4801,1.2461,1085.0,0.0,,,0.0,False
2138068.35541,1141,9,17,1141-09-17,3,penumbral,-0.7262,0.3017,1.3715,1085.0,0.0,,,0.0,False
2138215.64225,1142,2,12,1142-02-12,4,partial umbral,0.7559,1.7641,0.6075,1082.0,2.89,Clonmacnoise,45.8,1.0,True
2138393.02697,1142,8,8,1142-08-08,6,partial umbral,0.7101,1.8018,0.553,1082.0,3.11,,-90.0,0.0,False
2138570.27982,1143,2,1,1143-02-01,1,total,1.7229,2.7079,0.0901,1078.0,3.51,Armagh,23.3,0.6,True
2138747.04085,1143,7,28,1143-07-28,3,total,1.5796,2.6691,0.1247,1078.0,3.89,,-90.0,0.0,False
2138924.92337,1144,1,22,1144-01-22,6,partial umbral,0.4501,1.4583,0.7777,1075.0,2.33,,-90.0,0.0,False
2139101.2118,1144,7,16,1144-07-16,0,partial umbral,0.2297,1.2727,0.8357,1075.0,1.83,,-90.0,0.0,False
2139249.71714,1144,12,12,1144-12-12,2,penumbral,-0.7191,0.3786,1.2841,1075.0,0.0,,,0.0,False
2139279.38156,1145,1,10,1145-01-10,3,penumbral,-0.9523,0.1126,1.45,1072.0,0.0,,,0.0,False
2139426.37758,1145,6,6,1145-06-06,3,partial umbral,0.1418,1.1094,0.9678,1072.0,1.36,,-90.0,0.0,False
2139603.736,1145,12,1,1145-12-01,6,partial umbral,0.4501,1.5786,0.668,1072.0,2.6,Clonmacnoise,37.5,1.0,True
2139781.09554,1146,5,27,1146-05-27,1,total,1.4984,2.4617,0.2204,1069.0,3.47,,-90.0,0.0,False
2139957.72333,1146,11,20,1146-11-20,3,total,1.726,2.8314,0.0493,1069.0,3.86,Clonmacnoise,43.5,1.0,True
2140135.73593,1147,5,17,1147-05-17,6,partial umbral,0.8758,1.8774,0.535,1066.0,3.1,,-90.0,0.0,False
2140311.96638,1147,11,9,1147-11-09,0,partial umbral,0.6777,1.7248,0.6194,1066.0,2.86,,-90.0,0.0,False
2140460.54114,1148,4,6,1148-04-06,2,penumbral,-0.8308,0.2583,1.3209,1063.0,0.0,,,0.0,False
2140490.12433,1148,5,5,1148-05-05,3,penumbral,-0.6526,0.4065,1.2666,1063.0,0.0,,,0.0,False
2140637.09137,1148,9,29,1148-09-29,3,penumbral,-0.5881,0.3914,1.3806,1063.0,0.0,,,0.0,False
2140666.49784,1148,10,28,1148-10-28,4,penumbral,-0.4759,0.5208,1.3003,1063.0,0.0,,,0.0,False
2140814.55149,1149,3,26,1149-03-26,6,partial umbral,0.4699,1.5732,0.6658,1060.0,2.64,Clonmacnoise,32.1,1.0,True
2140991.76053,1149,9,19,1149-09-19,1,partial umbral,0.632,1.6252,0.6845,1060.0,2.68,Clonmacnoise,14.4,0.44,True
2141168.6495,1150,3,15,1150-03-15,3,total,1.8227,2.8909,0.0104,1057.0,3.82,Clonmacnoise,35.4,1.0,True
2141346.27098,1150,9,8,1150-09-08,5,total,1.7822,2.824,0.0386,1057.0,3.74,Armagh,11.2,0.2,True
2141523.03766,1151,3,4,1151-03-04,0,partial umbral,0.5227,1.5368,0.7244,1054.0,2.53,,-90.0,0.0,False
2141700.49047,1151,8,28,1151-08-28,2,partial umbral,0.3477,1.438,0.7369,1054.0,2.29,Clonmacnoise,29.6,1.0,True
2141848.25265,1152,1,23,1152-01-23,3,penumbral,-0.3906,0.5975,1.2675,1050.0,0.0,,,0.0,False
2141877.65594,1152,2,22,1152-02-22,5,penumbral,-0.6636,0.3185,1.4199,1050.0,0.0,,,0.0,False
2142024.87556,1152,7,18,1152-07-18,5,penumbral,-0.5733,0.5053,1.1988,1050.0,0.0,,,0.0,False
2142054.50426,1152,8,17,1152-08-17,0,penumbral,-1.005,0.0942,1.3906,1050.0,0.0,,,0.0,False
2142202.86086,1153,1,12,1153-01-12,1,partial umbral,0.7701,1.7936,0.5906,1048.0,2.94,Clonmacnoise,14.1,0.36,True
2142379.13011,1153,7,7,1153-07-07,2,partial umbral,0.9422,1.9676,0.4815,1048.0,3.25,,-90.0,0.0,False
2142557.23594,1154,1,1,1154-01-01,5,total,1.6566,2.74,0.0913,1044.0,3.78,Iona,22.4,0.6,True
2142733.6804,1154,6,27,1154-06-27,0,total,1.3842,2.359,0.2772,1044.0,3.46,Clonmacnoise,9.3,0.28,True
2142911.30743,1154,12,21,1154-12-21,2,partial umbral,0.3393,1.4652,0.7248,1044.0,2.29,Armagh,32.2,1.0,True
2143059.10542,1155,5,18,1155-05-18,3,penumbral,-0.8566,0.1143,1.5158,1041.0,0.0,,,0.0,False
2143088.38926,1155,6,16,1155-06-16,4,partial umbral,0.0595,1.0192,1.0237,1041.0,0.88,,-90.0,0.0,False
2143235.53969,1155,11,11,1155-11-11,5,penumbral,-0.9598,0.1296,1.4143,1041.0,0.0,,,0.0,False
2143265.27048,1155,12,10,1155-12-10,6,penumbral,-0.8592,0.2576,1.3267,1041.0,0.0,,,0.0,False
2143413.68996,1156,5,7,1156-05-07,1,partial umbral,0.3827,1.4012,0.7822,1038.0,2.25,Clonmacnoise,8.4,0.32,True
2143589.87476,1156,10,30,1156-10-30,2,partial umbral,0.4626,1.4912,0.7495,1038.0,2.41,,-90.0,0.0,False
2143767.9894,1157,4,26,1157-04-26,5,total,1.7342,2.8091,0.0528,1035.0,3.88,,-90.0,0.0,False
2143944.46533,1157,10,19,1157-10-19,6,total,1.7842,2.7716,0.0551,1035.0,3.53,Clonmacnoise,49.1,1.0,True
2144122.03263,1158,4,15,1158-04-15,2,partial umbral,0.5455,1.6452,0.6283,1032.0,2.82,,-90.0,0.0,False
2144299.13373,1158,10,9,1158-10-09,4,partial umbral,0.7229,1.7136,0.6406,1032.0,2.8,,-90.0,0.0,False
2144446.52467,1159,3,6,1159-03-06,5,penumbral,-0.7268,0.3278,1.3318,1030.0,0.0,,,0.0,False
2144476.09488,1159,4,4,1159-04-04,6,penumbral,-0.74,0.334,1.2985,1030.0,0.0,,,0.0,False
2144624.16576,1159,8,30,1159-08-30,0,penumbral,-0.6796,0.3761,1.2971,1030.0,0.0,,,0.0,False
2144653.6853,1159,9,29,1159-09-29,2,penumbral,-0.6747,0.3595,1.3384,1030.0,0.0,,,0.0,False
2144800.98774,1160,2,23,1160-02-23,2,partial umbral,0.7156,1.7185,0.6324,1026.0,2.83,,-90.0,0.0,False
2144978.31061,1160,8,18,1160-08-18,4,partial umbral,0.5821,1.6783,0.6142,1026.0,2.88,Armagh,8.5,0.16,True
2145155.63611,1161,2,12,1161-02-12,0,total,1.7595,2.7419,0.0704,1024.0,3.52,Clonmacnoise,47.5,1.0,True
2145332.32018,1161,8,7,1161-08-07,1,total,1.7158,2.8062,0.0574,1024.0,3.92,Clonmacnoise,9.5,0.2,True
2145510.28012,1162,2,1,1162-02-01,4,partial umbral,0.4706,1.4788,0.7647,1021.0,2.38,Iona,19.3,0.72,True
2145686.50443,1162,7,28,1162-07-28,6,partial umbral,0.3682,1.4095,0.7676,1021.0,2.26,Clonmacnoise,17.6,1.0,True
2145835.06119,1162,12,23,1162-12-23,0,penumbral,-0.7346,0.3654,1.2882,1021.0,0.0,,,0.0,False
2145864.72855,1163,1,22,1163-01-22,2,penumbral,-0.944,0.1222,1.4411,1018.0,0.0,,,0.0,False
2146011.68604,1163,6,18,1163-06-18,2,partial umbral,0.0109,0.9768,1.0424,1018.0,0.38,,-90.0,0.0,False
2146040.99387,1163,7,17,1163-07-17,3,penumbral,-0.8723,0.1134,1.4989,1018.0,0.0,,,0.0,False
2146189.07085,1163,12,12,1163-12-12,4,partial umbral,0.4371,1.5663,0.6741,1018.0,2.56,,-90.0,0.0,False
2146366.40521,1164,6,6,1164-06-06,6,total,1.3602,2.324,0.2966,1015.0,3.41,Clonmacnoise,10.4,0.4,True
2146543.06399,1164,11,30,1164-11-30,1,total,1.7139,2.818,0.0558,1015.0,3.85,,-90.0,0.0,False
2146721.03664,1165,5,27,1165-05-27,4,total,1.0081,2.0118,0.4622,1012.0,3.26,,-90.0,0.0,False
2146897.32026,1165,11,19,1165-11-19,5,partial umbral,0.6961,1.7417,0.6119,1012.0,2.88,Armagh,38.9,1.0,True
2147045.82902,1166,4,17,1166-04-17,0,penumbral,-0.9531,0.1351,1.3792,1009.0,0.0,,,0.0,False
2147075.4088,1166,5,16,1166-05-16,1,penumbral,-0.5227,0.5379,1.1969,1009.0,0.0,,,0.0,False
2147222.44169,1166,10,10,1166-10-10,1,penumbral,-0.6356,0.3463,1.4071,1009.0,0.0,,,0.0,False
2147251.85907,1166,11,9,1166-11-09,3,penumbral,-0.4513,0.5457,1.2888,1009.0,0.0,,,0.0,False
2147399.84173,1167,4,6,1167-04-06,4,partial umbral,0.3634,1.4624,0.7199,1006.0,2.36,,-90.0,0.0,False
2147577.10047,1167,9,30,1167-09-30,6,partial umbral,0.5644,1.5628,0.7187,1006.0,2.56,,-90.0,0.0,False
2147753.95936,1168,3,25,1168-03-25,1,total,1.7773,2.839,0.0353,1003.0,3.81,,-90.0,0.0,False
2147931.59114,1168,9,19,1168-09-19,4,total,1.8481,2.8965,0.0025,1003.0,3.75,Clonmacnoise,36.8,1.0,True
2148108.36944,1169,3,14,1169-03-14,5,partial umbral,0.6005,1.6087,0.686,1000.0,2.67,Clonmacnoise,24.7,0.96,True
2148285.78776,1169,9,8,1169-09-08,1,partial umbral,0.4426,1.5383,0.6872,1000.0,2.55,Clonmacnoise,6.0,0.08,True
2148433.61268,1170,2,3,1170-02-03,2,penumbral,-0.4189,0.5678,1.2826,997.0,0.0,,,0.0,False
2148463.00217,1170,3,4,1170-03-04,3,penumbral,-0.6048,0.3737,1.3889,997.0,0.0,,,0.0,False
2148610.15567,1170,7,29,1170-07-29,3,penumbral,-0.7048,0.3734,1.2671,997.0,0.0,,,0.0,False
2148639.79182,1170,8,28,1170-08-28,5,penumbral,-0.8911,0.2103,1.3353,997.0,0.0,,,0.0,False
2148788.21737,1171,1,23,1171-01-23,6,partial umbral,0.7475,1.7718,0.6009,994.0,2.91,Iona,11.0,0.28,True
2148964.4257,1171,7,18,1171-07-18,0,partial umbral,0.8103,1.8336,0.5528,994.0,3.08,Clonmacnoise,14.2,0.68,True
2149142.58065,1172,1,13,1172-01-13,4,total,1.6699,2.7548,0.0839,992.0,3.8,Clonmacnoise,56.8,1.0,True
2149318.98814,1172,7,7,1172-07-07,5,total,1.522,2.4956,0.2024,992.0,3.51,,-90.0,0.0,False
2149496.64207,1173,1,1,1173-01-01,1,partial umbral,0.3521,1.4779,0.718,989.0,2.33,Clonmacnoise,54.5,1.0,True
2149673.69967,1173,6,27,1173-06-27,3,partial umbral,0.192,1.1527,0.949,989.0,1.56,,-90.0,0.0,False
2149820.88259,1173,11,21,1173-11-21,3,penumbral,-0.9664,0.1217,1.4217,989.0,0.0,,,0.0,False
2149850.60943,1173,12,21,1173-12-21,5,penumbral,-0.8439,0.2708,1.3219,989.0,0.0,,,0.0,False
2149998.98766,1174,5,18,1174-05-18,6,partial umbral,0.243,1.2635,0.8522,986.0,1.84,,-90.0,0.0,False
2150175.2301,1174,11,10,1174-11-10,0,partial umbral,0.4488,1.4765,0.7593,986.0,2.37,Iona,17.2,0.6,True
2150353.27163,1175,5,7,1175-05-07,3,total,1.5954,2.6707,0.1218,983.0,3.86,,-90.0,0.0,False
2150529.82442,1175,10,31,1175-10-31,5,total,1.7556,2.7445,0.0706,983.0,3.53,Clonmacnoise,15.8,0.36,True
2150707.31114,1176,4,25,1176-04-25,0,partial umbral,0.6799,1.7765,0.5634,980.0,3.07,Armagh,5.3,0.04,True
2150884.48625,1176,10,19,1176-10-19,2,partial umbral,0.7564,1.7514,0.6199,980.0,2.85,Clonmacnoise,48.5,1.0,True
2151031.84452,1177,3,16,1177-03-16,3,penumbral,-0.7879,0.2601,1.3694,977.0,0.0,,,0.0,False
2151061.38951,1177,4,14,1177-04-14,4,penumbral,-0.6198,0.4483,1.2429,977.0,0.0,,,0.0,False
2151209.47546,1177,9,9,1177-09-09,5,penumbral,-0.778,0.2842,1.3417,977.0,0.0,,,0.0,False
2151239.02029,1177,10,9,1177-10-09,0,penumbral,-0.6353,0.4052,1.312,977.0,0.0,,,0.0,False
2151386.3289,1178,3,5,1178-03-05,0,partial umbral,0.6649,1.6625,0.6629,974.0,2.74,Armagh,20.8,0.72,True
2151563.59927,1178,8,30,1178-08-30,3,partial umbral,0.4659,1.5666,0.6695,974.0,2.63,Clonmacnoise,29.5,1.0,True
2151740.98815,1179,2,23,1179-02-23,5,total,1.8054,2.7852,0.0455,972.0,3.53,,-90.0,0.0,False
2151917.60531,1179,8,19,1179-08-19,0,total,1.8227,2.9141,0.0044,972.0,3.92,Clonmacnoise,24.9,1.0,True
2152095.632,1180,2,13,1180-02-13,3,partial umbral,0.5009,1.509,0.7463,969.0,2.45,Clonmacnoise,46.9,1.0,True
2152271.80206,1180,8,7,1180-08-07,4,partial umbral,0.4978,1.538,0.7034,969.0,2.57,,-90.0,0.0,False
2152420.40316,1181,1,2,1181-01-02,5,penumbral,-0.7528,0.3487,1.294,966.0,0.0,,,0.0,False
2152450.07031,1181,2,1,1181-02-01,0,penumbral,-0.9257,0.1412,1.4272,966.0,0.0,,,0.0,False
2152596.99575,1181,6,28,1181-06-28,0,penumbral,-0.1179,0.847,1.1157,966.0,0.0,,,0.0,False
2152626.30494,1181,7,27,1181-07-27,1,penumbral,-0.7452,0.2397,1.4339,966.0,0.0,,,0.0,False
2152774.40473,1181,12,22,1181-12-22,2,partial umbral,0.423,1.5519,0.681,966.0,2.53,Clonmacnoise,51.8,1.0,True
2152951.71487,1182,6,18,1182-06-18,5,total,1.2226,2.1879,0.372,963.0,3.33,,-90.0,0.0,False
2153128.40643,1182,12,11,1182-12-11,6,total,1.7054,2.8075,0.0607,963.0,3.85,Clonmacnoise,57.1,1.0,True
2153306.33465,1183,6,7,1183-06-07,2,total,1.1447,2.1512,0.3873,960.0,3.4,,-90.0,0.0,False
2153482.67728,1183,12,1,1183-12-01,4,partial umbral,0.7091,1.7526,0.6074,960.0,2.89,Clonmacnoise,50.5,1.0,True
2153631.11033,1184,4,27,1184-04-27,5,penumbral,-1.0875,0.0001,1.4434,958.0,0.0,,,0.0,False
2153660.68854,1184,5,27,1184-05-27,0,penumbral,-0.3839,0.6786,1.123,958.0,0.0,,,0.0,False
2153807.7977,1184,10,21,1184-10-21,0,penumbral,-0.6716,0.3126,1.427,958.0,0.0,,,0.0,False
2153837.22446,1184,11,19,1184-11-19,1,penumbral,-0.4352,0.5618,1.2818,958.0,0.0,,,0.0,False
2153985.12502,1185,4,16,1185-04-16,2,partial umbral,0.2416,1.3364,0.7817,955.0,1.95,,-90.0,0.0,False
2154162.44627,1185,10,10,1185-10-10,4,partial umbral,0.5106,1.5141,0.7451,955.0,2.46,Clonmacnoise,44.6,1.0,True
2154339.26398,1186,4,5,1186-04-05,6,total,1.6776,2.7329,0.088,952.0,3.78,,-90.0,0.0,False
2154516.91608,1186,9,30,1186-09-30,2,total,1.7779,2.8328,0.0372,952.0,3.76,,-90.0,0.0,False
2154693.69717,1187,3,26,1187-03-26,4,partial umbral,0.6885,1.6908,0.6419,950.0,2.81,Clonmacnoise,22.9,0.84,True
2154871.09002,1187,9,19,1187-09-19,6,partial umbral,0.5264,1.6275,0.6432,950.0,2.75,,-90.0,0.0,False
